001  00001 |Loss: 0.621 | Acc: 50.000% 
001  00518 |Loss: 0.602 | Acc: 71.742% 
001  00519 |Loss: 0.602 | Acc: 71.724% 
001  00520 |Loss: 0.602 | Acc: 71.755% 
001  00521 |Loss: 0.602 | Acc: 71.785% 
001  00522 |Loss: 0.602 | Acc: 71.815% 
001  00523 |Loss: 0.601 | Acc: 71.821% 
001  00524 |Loss: 0.601 | Acc: 71.827% 
001  00525 |Loss: 0.601 | Acc: 71.833% 
001  00526 |Loss: 0.601 | Acc: 71.816% 
001  00527 |Loss: 0.600 | Acc: 71.869% 
001  00528 |Loss: 0.601 | Acc: 71.851% 
001  00529 |Loss: 0.601 | Acc: 71.810% 
001  00530 |Loss: 0.601 | Acc: 71.792% 
001  00531 |Loss: 0.602 | Acc: 71.775% 
001  00532 |Loss: 0.602 | Acc: 71.781% 
001  00533 |Loss: 0.601 | Acc: 71.811% 
001  00534 |Loss: 0.601 | Acc: 71.793% 
001  00535 |Loss: 0.601 | Acc: 71.822% 
001  00536 |Loss: 0.601 | Acc: 71.852% 
001  00537 |Loss: 0.601 | Acc: 71.858% 
001  00538 |Loss: 0.600 | Acc: 71.910% 
001  00539 |Loss: 0.600 | Acc: 71.939% 
001  00540 |Loss: 0.599 | Acc: 71.944% 
001  00541 |Loss: 0.599 | Acc: 71.996% 
001  00542 |Loss: 0.599 | Acc: 72.002% 
001  00543 |Loss: 0.599 | Acc: 72.030% 
001  00544 |Loss: 0.599 | Acc: 72.036% 
001  00545 |Loss: 0.599 | Acc: 72.041% 
001  00546 |Loss: 0.599 | Acc: 72.024% 
001  00547 |Loss: 0.599 | Acc: 72.052% 
001  00548 |Loss: 0.599 | Acc: 72.057% 
001  00549 |Loss: 0.598 | Acc: 72.086% 
001  00550 |Loss: 0.598 | Acc: 72.091% 
001  00551 |Loss: 0.598 | Acc: 72.096% 
001  00552 |Loss: 0.598 | Acc: 72.101% 
001  00553 |Loss: 0.598 | Acc: 72.129% 
001  00554 |Loss: 0.598 | Acc: 72.134% 
001  00555 |Loss: 0.598 | Acc: 72.140% 
001  00556 |Loss: 0.598 | Acc: 72.077% 
001  00557 |Loss: 0.599 | Acc: 72.038% 
001  00558 |Loss: 0.599 | Acc: 72.043% 
001  00559 |Loss: 0.599 | Acc: 72.004% 
001  00560 |Loss: 0.599 | Acc: 71.964% 
001  00561 |Loss: 0.599 | Acc: 71.947% 
001  00562 |Loss: 0.599 | Acc: 71.975% 
001  00563 |Loss: 0.599 | Acc: 72.003% 
001  00564 |Loss: 0.598 | Acc: 72.008% 
001  00565 |Loss: 0.598 | Acc: 72.035% 
001  00566 |Loss: 0.598 | Acc: 72.041% 
001  00567 |Loss: 0.598 | Acc: 72.046% 
001  00568 |Loss: 0.598 | Acc: 72.051% 
001  00569 |Loss: 0.597 | Acc: 72.078% 
001  00570 |Loss: 0.598 | Acc: 72.061% 
001  00571 |Loss: 0.597 | Acc: 72.110% 
001  00572 |Loss: 0.597 | Acc: 72.094% 
001  00573 |Loss: 0.598 | Acc: 72.077% 
001  00574 |Loss: 0.598 | Acc: 72.060% 
001  00575 |Loss: 0.598 | Acc: 72.065% 
001  00576 |Loss: 0.598 | Acc: 72.049% 
001  00577 |Loss: 0.598 | Acc: 72.032% 
001  00578 |Loss: 0.597 | Acc: 72.080% 
001  00579 |Loss: 0.597 | Acc: 72.129% 
001  00580 |Loss: 0.597 | Acc: 72.091% 
001  00581 |Loss: 0.597 | Acc: 72.096% 
001  00582 |Loss: 0.597 | Acc: 72.122% 
001  00583 |Loss: 0.597 | Acc: 72.105% 
001  00584 |Loss: 0.597 | Acc: 72.110% 
001  00585 |Loss: 0.596 | Acc: 72.137% 
001  00586 |Loss: 0.596 | Acc: 72.099% 
001  00587 |Loss: 0.596 | Acc: 72.104% 
001  00588 |Loss: 0.596 | Acc: 72.130% 
001  00589 |Loss: 0.596 | Acc: 72.093% 
001  00590 |Loss: 0.596 | Acc: 72.097% 
001  00591 |Loss: 0.596 | Acc: 72.124% 
001  00592 |Loss: 0.595 | Acc: 72.171% 
001  00593 |Loss: 0.596 | Acc: 72.112% 
001  00594 |Loss: 0.596 | Acc: 72.159% 
001  00595 |Loss: 0.596 | Acc: 72.101% 
001  00596 |Loss: 0.596 | Acc: 72.106% 
001  00597 |Loss: 0.596 | Acc: 72.152% 
001  00598 |Loss: 0.596 | Acc: 72.157% 
001  00599 |Loss: 0.596 | Acc: 72.141% 
001  00600 |Loss: 0.596 | Acc: 72.125% 
001  00601 |Loss: 0.596 | Acc: 72.109% 
001  00602 |Loss: 0.595 | Acc: 72.155% 
001  00603 |Loss: 0.596 | Acc: 72.139% 
001  00604 |Loss: 0.596 | Acc: 72.103% 
001  00605 |Loss: 0.597 | Acc: 72.025% 
001  00606 |Loss: 0.597 | Acc: 72.050% 
001  00607 |Loss: 0.597 | Acc: 72.055% 
001  00608 |Loss: 0.596 | Acc: 72.060% 
001  00609 |Loss: 0.596 | Acc: 72.065% 
001  00610 |Loss: 0.597 | Acc: 72.008% 
001  00611 |Loss: 0.596 | Acc: 72.034% 
001  00612 |Loss: 0.596 | Acc: 72.059% 
001  00613 |Loss: 0.596 | Acc: 72.064% 
001  00614 |Loss: 0.596 | Acc: 72.068% 
001  00615 |Loss: 0.596 | Acc: 72.073% 
001  00616 |Loss: 0.596 | Acc: 72.078% 
001  00617 |Loss: 0.596 | Acc: 72.042% 
001  00618 |Loss: 0.596 | Acc: 72.047% 
001  00619 |Loss: 0.596 | Acc: 72.072% 
001  00620 |Loss: 0.596 | Acc: 72.056% 
001  00621 |Loss: 0.596 | Acc: 72.101% 
001  00622 |Loss: 0.595 | Acc: 72.126% 
001  00623 |Loss: 0.595 | Acc: 72.131% 
001  00624 |Loss: 0.595 | Acc: 72.135% 
001  00625 |Loss: 0.595 | Acc: 72.160% 
001  00626 |Loss: 0.595 | Acc: 72.204% 
001  00627 |Loss: 0.595 | Acc: 72.189% 
001  00628 |Loss: 0.595 | Acc: 72.213% 
001  00629 |Loss: 0.594 | Acc: 72.258% 
001  00630 |Loss: 0.594 | Acc: 72.282% 
001  00631 |Loss: 0.594 | Acc: 72.266% 
001  00632 |Loss: 0.594 | Acc: 72.271% 
001  00633 |Loss: 0.594 | Acc: 72.275% 
001  00634 |Loss: 0.594 | Acc: 72.299% 
001  00635 |Loss: 0.593 | Acc: 72.323% 
001  00636 |Loss: 0.594 | Acc: 72.347% 
001  00637 |Loss: 0.593 | Acc: 72.351% 
001  00638 |Loss: 0.593 | Acc: 72.335% 
001  00639 |Loss: 0.593 | Acc: 72.359% 
001  00640 |Loss: 0.592 | Acc: 72.383% 
001  00641 |Loss: 0.593 | Acc: 72.348% 
001  00642 |Loss: 0.592 | Acc: 72.371% 
001  00643 |Loss: 0.592 | Acc: 72.376% 
001  00644 |Loss: 0.592 | Acc: 72.399% 
001  00645 |Loss: 0.593 | Acc: 72.364% 
001  00646 |Loss: 0.593 | Acc: 72.349% 
001  00647 |Loss: 0.592 | Acc: 72.392% 
001  00648 |Loss: 0.592 | Acc: 72.415% 
001  00649 |Loss: 0.593 | Acc: 72.381% 
001  00650 |Loss: 0.592 | Acc: 72.404% 
001  00651 |Loss: 0.592 | Acc: 72.408% 
001  00652 |Loss: 0.592 | Acc: 72.393% 
001  00653 |Loss: 0.592 | Acc: 72.377% 
001  00654 |Loss: 0.592 | Acc: 72.362% 
001  00655 |Loss: 0.592 | Acc: 72.328% 
001  00656 |Loss: 0.593 | Acc: 72.313% 
001  00657 |Loss: 0.592 | Acc: 72.336% 
001  00658 |Loss: 0.593 | Acc: 72.283% 
001  00659 |Loss: 0.593 | Acc: 72.307% 
001  00660 |Loss: 0.593 | Acc: 72.292% 
001  00661 |Loss: 0.593 | Acc: 72.315% 
001  00662 |Loss: 0.593 | Acc: 72.319% 
001  00663 |Loss: 0.593 | Acc: 72.304% 
001  00664 |Loss: 0.593 | Acc: 72.327% 
001  00665 |Loss: 0.593 | Acc: 72.331% 
001  00666 |Loss: 0.593 | Acc: 72.354% 
001  00667 |Loss: 0.593 | Acc: 72.358% 
001  00668 |Loss: 0.593 | Acc: 72.362% 
001  00669 |Loss: 0.593 | Acc: 72.365% 
001  00670 |Loss: 0.593 | Acc: 72.388% 
001  00671 |Loss: 0.593 | Acc: 72.392% 
001  00672 |Loss: 0.592 | Acc: 72.414% 
001  00673 |Loss: 0.592 | Acc: 72.418% 
001  00674 |Loss: 0.593 | Acc: 72.404% 
001  00675 |Loss: 0.593 | Acc: 72.426% 
001  00676 |Loss: 0.593 | Acc: 72.411% 
001  00677 |Loss: 0.592 | Acc: 72.434% 
001  00678 |Loss: 0.593 | Acc: 72.400% 
001  00679 |Loss: 0.593 | Acc: 72.404% 
001  00680 |Loss: 0.593 | Acc: 72.445% 
001  00681 |Loss: 0.593 | Acc: 72.449% 
001  00682 |Loss: 0.593 | Acc: 72.416% 
001  00683 |Loss: 0.592 | Acc: 72.438% 
001  00684 |Loss: 0.592 | Acc: 72.442% 
001  00685 |Loss: 0.593 | Acc: 72.427% 
001  00686 |Loss: 0.593 | Acc: 72.431% 
001  00687 |Loss: 0.592 | Acc: 72.471% 
001  00688 |Loss: 0.592 | Acc: 72.475% 
001  00689 |Loss: 0.592 | Acc: 72.460% 
001  00690 |Loss: 0.592 | Acc: 72.482% 
001  00691 |Loss: 0.592 | Acc: 72.486% 
001  00692 |Loss: 0.592 | Acc: 72.507% 
001  00693 |Loss: 0.592 | Acc: 72.511% 
001  00694 |Loss: 0.592 | Acc: 72.496% 
001  00695 |Loss: 0.591 | Acc: 72.518% 
001  00696 |Loss: 0.591 | Acc: 72.522% 
001  00697 |Loss: 0.591 | Acc: 72.525% 
001  00698 |Loss: 0.591 | Acc: 72.564% 
001  00699 |Loss: 0.591 | Acc: 72.586% 
001  00700 |Loss: 0.590 | Acc: 72.607% 
001  00701 |Loss: 0.590 | Acc: 72.628% 
001  00702 |Loss: 0.590 | Acc: 72.632% 
001  00703 |Loss: 0.590 | Acc: 72.635% 
001  00704 |Loss: 0.590 | Acc: 72.621% 
001  00705 |Loss: 0.590 | Acc: 72.624% 
001  00706 |Loss: 0.589 | Acc: 72.645% 
001  00707 |Loss: 0.590 | Acc: 72.595% 
001  00708 |Loss: 0.591 | Acc: 72.581% 
001  00709 |Loss: 0.591 | Acc: 72.585% 
001  00710 |Loss: 0.590 | Acc: 72.623% 
001  00711 |Loss: 0.590 | Acc: 72.627% 
001  00712 |Loss: 0.591 | Acc: 72.577% 
001  00713 |Loss: 0.591 | Acc: 72.563% 
001  00714 |Loss: 0.591 | Acc: 72.549% 
001  00715 |Loss: 0.590 | Acc: 72.570% 
001  00716 |Loss: 0.590 | Acc: 72.556% 
001  00717 |Loss: 0.590 | Acc: 72.594% 
001  00718 |Loss: 0.590 | Acc: 72.615% 
001  00719 |Loss: 0.590 | Acc: 72.618% 
001  00720 |Loss: 0.590 | Acc: 72.639% 
001  00721 |Loss: 0.590 | Acc: 72.642% 
001  00722 |Loss: 0.590 | Acc: 72.611% 
001  00723 |Loss: 0.591 | Acc: 72.545% 
001  00724 |Loss: 0.591 | Acc: 72.544% 
002  00725 |Loss: 0.575 | Acc: 75.000% 
002  00726 |Loss: 0.613 | Acc: 68.750% 
002  00727 |Loss: 0.599 | Acc: 70.833% 
002  00728 |Loss: 0.624 | Acc: 68.750% 
002  00729 |Loss: 0.609 | Acc: 72.500% 
002  00730 |Loss: 0.597 | Acc: 72.917% 
002  00731 |Loss: 0.586 | Acc: 75.000% 
002  00732 |Loss: 0.584 | Acc: 73.438% 
002  00733 |Loss: 0.575 | Acc: 73.611% 
002  00734 |Loss: 0.572 | Acc: 73.750% 
002  00735 |Loss: 0.554 | Acc: 75.000% 
002  00736 |Loss: 0.545 | Acc: 76.042% 
002  00737 |Loss: 0.542 | Acc: 76.923% 
002  00738 |Loss: 0.558 | Acc: 76.786% 
002  00739 |Loss: 0.536 | Acc: 78.333% 
002  00740 |Loss: 0.568 | Acc: 76.562% 
002  00741 |Loss: 0.563 | Acc: 76.471% 
002  00742 |Loss: 0.585 | Acc: 75.000% 
002  00743 |Loss: 0.570 | Acc: 76.316% 
002  00744 |Loss: 0.570 | Acc: 75.625% 
002  00745 |Loss: 0.586 | Acc: 74.405% 
002  00746 |Loss: 0.580 | Acc: 75.000% 
002  00747 |Loss: 0.586 | Acc: 75.000% 
002  00748 |Loss: 0.578 | Acc: 75.000% 
002  00749 |Loss: 0.587 | Acc: 74.500% 
002  00750 |Loss: 0.585 | Acc: 74.519% 
002  00751 |Loss: 0.585 | Acc: 74.074% 
002  00752 |Loss: 0.590 | Acc: 73.661% 
002  00753 |Loss: 0.590 | Acc: 73.707% 
002  00754 |Loss: 0.585 | Acc: 74.167% 
002  00755 |Loss: 0.585 | Acc: 73.790% 
002  00756 |Loss: 0.581 | Acc: 74.219% 
002  00757 |Loss: 0.579 | Acc: 74.242% 
002  00758 |Loss: 0.575 | Acc: 74.632% 
002  00759 |Loss: 0.570 | Acc: 75.000% 
002  00760 |Loss: 0.572 | Acc: 74.306% 
002  00761 |Loss: 0.568 | Acc: 74.324% 
002  00762 |Loss: 0.574 | Acc: 74.013% 
002  00763 |Loss: 0.568 | Acc: 74.359% 
002  00764 |Loss: 0.565 | Acc: 74.688% 
002  00765 |Loss: 0.566 | Acc: 74.085% 
002  00766 |Loss: 0.561 | Acc: 74.405% 
002  00767 |Loss: 0.564 | Acc: 73.837% 
002  00768 |Loss: 0.580 | Acc: 73.295% 
002  00769 |Loss: 0.575 | Acc: 73.889% 
002  00770 |Loss: 0.574 | Acc: 73.641% 
002  00771 |Loss: 0.568 | Acc: 74.202% 
002  00772 |Loss: 0.567 | Acc: 74.219% 
002  00773 |Loss: 0.567 | Acc: 74.235% 
002  00774 |Loss: 0.576 | Acc: 73.750% 
002  00775 |Loss: 0.579 | Acc: 73.529% 
002  00776 |Loss: 0.579 | Acc: 73.317% 
002  00777 |Loss: 0.574 | Acc: 73.821% 
002  00778 |Loss: 0.569 | Acc: 74.306% 
002  00779 |Loss: 0.571 | Acc: 74.091% 
002  00780 |Loss: 0.566 | Acc: 74.330% 
002  00781 |Loss: 0.565 | Acc: 74.561% 
002  00782 |Loss: 0.567 | Acc: 74.353% 
002  00783 |Loss: 0.573 | Acc: 73.941% 
002  00784 |Loss: 0.573 | Acc: 73.958% 
002  00785 |Loss: 0.576 | Acc: 73.566% 
002  00786 |Loss: 0.575 | Acc: 73.790% 
002  00787 |Loss: 0.574 | Acc: 74.008% 
002  00788 |Loss: 0.575 | Acc: 73.633% 
002  00789 |Loss: 0.573 | Acc: 73.846% 
002  00790 |Loss: 0.575 | Acc: 73.674% 
002  00791 |Loss: 0.572 | Acc: 73.881% 
002  00792 |Loss: 0.572 | Acc: 73.897% 
002  00793 |Loss: 0.572 | Acc: 74.094% 
002  00794 |Loss: 0.571 | Acc: 74.107% 
002  00795 |Loss: 0.572 | Acc: 73.768% 
002  00796 |Loss: 0.574 | Acc: 73.611% 
002  00797 |Loss: 0.570 | Acc: 73.973% 
002  00798 |Loss: 0.569 | Acc: 73.986% 
002  00799 |Loss: 0.566 | Acc: 74.333% 
002  00800 |Loss: 0.563 | Acc: 74.671% 
002  00801 |Loss: 0.560 | Acc: 74.838% 
002  00802 |Loss: 0.563 | Acc: 74.519% 
002  00803 |Loss: 0.562 | Acc: 74.525% 
002  00804 |Loss: 0.561 | Acc: 74.375% 
002  00805 |Loss: 0.559 | Acc: 74.537% 
002  00806 |Loss: 0.561 | Acc: 74.238% 
002  00807 |Loss: 0.559 | Acc: 74.398% 
002  00808 |Loss: 0.555 | Acc: 74.702% 
002  00809 |Loss: 0.554 | Acc: 74.853% 
002  00810 |Loss: 0.557 | Acc: 74.709% 
002  00811 |Loss: 0.564 | Acc: 74.425% 
002  00812 |Loss: 0.564 | Acc: 74.432% 
002  00813 |Loss: 0.573 | Acc: 74.157% 
002  00814 |Loss: 0.572 | Acc: 74.167% 
002  00815 |Loss: 0.571 | Acc: 74.313% 
002  00816 |Loss: 0.571 | Acc: 74.321% 
002  00817 |Loss: 0.571 | Acc: 74.328% 
002  00818 |Loss: 0.570 | Acc: 74.468% 
002  00819 |Loss: 0.572 | Acc: 74.211% 
002  00820 |Loss: 0.570 | Acc: 74.349% 
002  00821 |Loss: 0.570 | Acc: 74.485% 
002  00822 |Loss: 0.569 | Acc: 74.617% 
002  00823 |Loss: 0.569 | Acc: 74.621% 
002  00824 |Loss: 0.568 | Acc: 74.875% 
002  00825 |Loss: 0.568 | Acc: 74.876% 
002  00826 |Loss: 0.570 | Acc: 74.632% 
002  00827 |Loss: 0.572 | Acc: 74.393% 
002  00828 |Loss: 0.570 | Acc: 74.639% 
002  00829 |Loss: 0.568 | Acc: 74.762% 
002  00830 |Loss: 0.570 | Acc: 74.528% 
002  00831 |Loss: 0.569 | Acc: 74.650% 
002  00832 |Loss: 0.570 | Acc: 74.653% 
002  00833 |Loss: 0.569 | Acc: 74.656% 
002  00834 |Loss: 0.570 | Acc: 74.545% 
002  00835 |Loss: 0.571 | Acc: 74.550% 
002  00836 |Loss: 0.573 | Acc: 74.442% 
002  00837 |Loss: 0.572 | Acc: 74.558% 
002  00838 |Loss: 0.571 | Acc: 74.561% 
002  00839 |Loss: 0.572 | Acc: 74.457% 
002  00840 |Loss: 0.571 | Acc: 74.461% 
002  00841 |Loss: 0.572 | Acc: 74.359% 
002  00842 |Loss: 0.571 | Acc: 74.364% 
002  00843 |Loss: 0.571 | Acc: 74.475% 
002  00844 |Loss: 0.570 | Acc: 74.583% 
002  00845 |Loss: 0.573 | Acc: 74.380% 
002  00846 |Loss: 0.575 | Acc: 74.283% 
002  00847 |Loss: 0.574 | Acc: 74.390% 
002  00848 |Loss: 0.573 | Acc: 74.395% 
002  00849 |Loss: 0.573 | Acc: 74.400% 
002  00850 |Loss: 0.574 | Acc: 74.206% 
002  00851 |Loss: 0.573 | Acc: 74.311% 
002  00852 |Loss: 0.575 | Acc: 74.219% 
002  00853 |Loss: 0.574 | Acc: 74.322% 
002  00854 |Loss: 0.574 | Acc: 74.231% 
002  00855 |Loss: 0.574 | Acc: 74.332% 
002  00856 |Loss: 0.573 | Acc: 74.432% 
002  00857 |Loss: 0.573 | Acc: 74.342% 
002  00858 |Loss: 0.575 | Acc: 74.160% 
002  00859 |Loss: 0.573 | Acc: 74.352% 
002  00860 |Loss: 0.574 | Acc: 74.357% 
002  00861 |Loss: 0.577 | Acc: 74.179% 
002  00862 |Loss: 0.576 | Acc: 74.185% 
002  00863 |Loss: 0.575 | Acc: 74.281% 
002  00864 |Loss: 0.577 | Acc: 74.018% 
002  00865 |Loss: 0.578 | Acc: 73.936% 
002  00866 |Loss: 0.578 | Acc: 73.856% 
002  00867 |Loss: 0.578 | Acc: 73.864% 
002  00868 |Loss: 0.580 | Acc: 73.698% 
002  00869 |Loss: 0.578 | Acc: 73.879% 
002  00870 |Loss: 0.577 | Acc: 74.058% 
002  00871 |Loss: 0.575 | Acc: 74.235% 
002  00872 |Loss: 0.575 | Acc: 74.324% 
002  00873 |Loss: 0.576 | Acc: 74.161% 
002  00874 |Loss: 0.575 | Acc: 74.250% 
002  00875 |Loss: 0.574 | Acc: 74.338% 
002  00876 |Loss: 0.576 | Acc: 74.178% 
002  00877 |Loss: 0.576 | Acc: 74.101% 
002  00878 |Loss: 0.576 | Acc: 74.026% 
002  00879 |Loss: 0.575 | Acc: 74.032% 
002  00880 |Loss: 0.573 | Acc: 74.199% 
002  00881 |Loss: 0.572 | Acc: 74.283% 
002  00882 |Loss: 0.571 | Acc: 74.288% 
002  00883 |Loss: 0.570 | Acc: 74.292% 
002  00884 |Loss: 0.571 | Acc: 74.297% 
002  00885 |Loss: 0.573 | Acc: 74.224% 
002  00886 |Loss: 0.572 | Acc: 74.306% 
002  00887 |Loss: 0.570 | Acc: 74.387% 
002  00888 |Loss: 0.570 | Acc: 74.390% 
002  00889 |Loss: 0.568 | Acc: 74.470% 
002  00890 |Loss: 0.569 | Acc: 74.473% 
002  00891 |Loss: 0.570 | Acc: 74.401% 
002  00892 |Loss: 0.571 | Acc: 74.330% 
002  00893 |Loss: 0.570 | Acc: 74.408% 
002  00894 |Loss: 0.569 | Acc: 74.412% 
002  00895 |Loss: 0.568 | Acc: 74.415% 
002  00896 |Loss: 0.567 | Acc: 74.491% 
002  00897 |Loss: 0.568 | Acc: 74.422% 
002  00898 |Loss: 0.568 | Acc: 74.497% 
002  00899 |Loss: 0.567 | Acc: 74.571% 
002  00900 |Loss: 0.566 | Acc: 74.574% 
002  00901 |Loss: 0.566 | Acc: 74.576% 
002  00902 |Loss: 0.565 | Acc: 74.579% 
002  00903 |Loss: 0.567 | Acc: 74.372% 
002  00904 |Loss: 0.566 | Acc: 74.514% 
002  00905 |Loss: 0.564 | Acc: 74.586% 
002  00906 |Loss: 0.565 | Acc: 74.519% 
002  00907 |Loss: 0.564 | Acc: 74.658% 
002  00908 |Loss: 0.563 | Acc: 74.660% 
002  00909 |Loss: 0.561 | Acc: 74.797% 
002  00910 |Loss: 0.560 | Acc: 74.866% 
002  00911 |Loss: 0.559 | Acc: 74.933% 
002  00912 |Loss: 0.558 | Acc: 74.934% 
002  00913 |Loss: 0.558 | Acc: 74.868% 
002  00914 |Loss: 0.557 | Acc: 74.934% 
002  00915 |Loss: 0.557 | Acc: 74.935% 
002  00916 |Loss: 0.559 | Acc: 74.870% 
002  00917 |Loss: 0.561 | Acc: 74.806% 
002  00918 |Loss: 0.563 | Acc: 74.807% 
002  00919 |Loss: 0.566 | Acc: 74.679% 
002  00920 |Loss: 0.565 | Acc: 74.681% 
002  00921 |Loss: 0.565 | Acc: 74.683% 
002  00922 |Loss: 0.565 | Acc: 74.621% 
002  00923 |Loss: 0.565 | Acc: 74.623% 
002  00924 |Loss: 0.564 | Acc: 74.688% 
002  00925 |Loss: 0.565 | Acc: 74.565% 
002  00926 |Loss: 0.564 | Acc: 74.629% 
002  00927 |Loss: 0.566 | Acc: 74.507% 
002  00928 |Loss: 0.565 | Acc: 74.510% 
002  00929 |Loss: 0.565 | Acc: 74.573% 
002  00930 |Loss: 0.564 | Acc: 74.636% 
002  00931 |Loss: 0.563 | Acc: 74.638% 
002  00932 |Loss: 0.563 | Acc: 74.639% 
002  00933 |Loss: 0.564 | Acc: 74.641% 
002  00934 |Loss: 0.564 | Acc: 74.702% 
002  00935 |Loss: 0.563 | Acc: 74.645% 
002  00936 |Loss: 0.563 | Acc: 74.646% 
002  00937 |Loss: 0.564 | Acc: 74.472% 
002  00938 |Loss: 0.564 | Acc: 74.474% 
002  00939 |Loss: 0.564 | Acc: 74.477% 
002  00940 |Loss: 0.565 | Acc: 74.363% 
002  00941 |Loss: 0.565 | Acc: 74.366% 
002  00942 |Loss: 0.564 | Acc: 74.369% 
002  00943 |Loss: 0.567 | Acc: 74.372% 
002  00944 |Loss: 0.566 | Acc: 74.432% 
002  00945 |Loss: 0.565 | Acc: 74.548% 
002  00946 |Loss: 0.564 | Acc: 74.662% 
002  00947 |Loss: 0.567 | Acc: 74.496% 
002  00948 |Loss: 0.566 | Acc: 74.498% 
002  00949 |Loss: 0.566 | Acc: 74.556% 
002  00950 |Loss: 0.566 | Acc: 74.447% 
002  00951 |Loss: 0.566 | Acc: 74.449% 
002  00952 |Loss: 0.567 | Acc: 74.342% 
002  00953 |Loss: 0.568 | Acc: 74.345% 
002  00954 |Loss: 0.568 | Acc: 74.348% 
002  00955 |Loss: 0.568 | Acc: 74.351% 
002  00956 |Loss: 0.568 | Acc: 74.353% 
002  00957 |Loss: 0.568 | Acc: 74.356% 
002  00958 |Loss: 0.568 | Acc: 74.306% 
002  00959 |Loss: 0.568 | Acc: 74.255% 
002  00960 |Loss: 0.568 | Acc: 74.206% 
002  00961 |Loss: 0.568 | Acc: 74.209% 
002  00962 |Loss: 0.568 | Acc: 74.160% 
002  00963 |Loss: 0.568 | Acc: 74.111% 
002  00964 |Loss: 0.568 | Acc: 74.115% 
002  00965 |Loss: 0.567 | Acc: 74.170% 
002  00966 |Loss: 0.567 | Acc: 74.174% 
002  00967 |Loss: 0.567 | Acc: 74.177% 
002  00968 |Loss: 0.566 | Acc: 74.232% 
002  00969 |Loss: 0.565 | Acc: 74.286% 
002  00970 |Loss: 0.565 | Acc: 74.289% 
002  00971 |Loss: 0.564 | Acc: 74.393% 
002  00972 |Loss: 0.562 | Acc: 74.496% 
002  00973 |Loss: 0.563 | Acc: 74.448% 
002  00974 |Loss: 0.563 | Acc: 74.500% 
002  00975 |Loss: 0.562 | Acc: 74.552% 
002  00976 |Loss: 0.562 | Acc: 74.554% 
002  00977 |Loss: 0.562 | Acc: 74.555% 
002  00978 |Loss: 0.561 | Acc: 74.606% 
002  00979 |Loss: 0.563 | Acc: 74.559% 
002  00980 |Loss: 0.563 | Acc: 74.512% 
002  00981 |Loss: 0.563 | Acc: 74.562% 
002  00982 |Loss: 0.564 | Acc: 74.467% 
002  00983 |Loss: 0.567 | Acc: 74.324% 
002  00984 |Loss: 0.568 | Acc: 74.327% 
002  00985 |Loss: 0.568 | Acc: 74.282% 
002  00986 |Loss: 0.568 | Acc: 74.237% 
002  00987 |Loss: 0.568 | Acc: 74.192% 
002  00988 |Loss: 0.567 | Acc: 74.290% 
002  00989 |Loss: 0.567 | Acc: 74.292% 
002  00990 |Loss: 0.567 | Acc: 74.342% 
002  00991 |Loss: 0.566 | Acc: 74.391% 
002  00992 |Loss: 0.565 | Acc: 74.440% 
002  00993 |Loss: 0.565 | Acc: 74.442% 
002  00994 |Loss: 0.564 | Acc: 74.491% 
002  00995 |Loss: 0.565 | Acc: 74.446% 
002  00996 |Loss: 0.564 | Acc: 74.494% 
002  00997 |Loss: 0.565 | Acc: 74.496% 
002  00998 |Loss: 0.566 | Acc: 74.453% 
002  00999 |Loss: 0.565 | Acc: 74.545% 
002  01000 |Loss: 0.563 | Acc: 74.638% 
002  01001 |Loss: 0.563 | Acc: 74.684% 
002  01002 |Loss: 0.562 | Acc: 74.775% 
002  01003 |Loss: 0.562 | Acc: 74.776% 
002  01004 |Loss: 0.564 | Acc: 74.688% 
002  01005 |Loss: 0.564 | Acc: 74.689% 
002  01006 |Loss: 0.565 | Acc: 74.645% 
002  01007 |Loss: 0.566 | Acc: 74.602% 
002  01008 |Loss: 0.565 | Acc: 74.648% 
002  01009 |Loss: 0.565 | Acc: 74.693% 
002  01010 |Loss: 0.564 | Acc: 74.694% 
002  01011 |Loss: 0.565 | Acc: 74.652% 
002  01012 |Loss: 0.565 | Acc: 74.653% 
002  01013 |Loss: 0.564 | Acc: 74.697% 
002  01014 |Loss: 0.565 | Acc: 74.655% 
002  01015 |Loss: 0.566 | Acc: 74.527% 
002  01016 |Loss: 0.566 | Acc: 74.486% 
002  01017 |Loss: 0.566 | Acc: 74.445% 
002  01018 |Loss: 0.566 | Acc: 74.490% 
002  01019 |Loss: 0.565 | Acc: 74.576% 
002  01020 |Loss: 0.566 | Acc: 74.535% 
002  01021 |Loss: 0.566 | Acc: 74.453% 
002  01022 |Loss: 0.565 | Acc: 74.539% 
002  01023 |Loss: 0.565 | Acc: 74.540% 
002  01024 |Loss: 0.565 | Acc: 74.542% 
002  01025 |Loss: 0.565 | Acc: 74.502% 
002  01026 |Loss: 0.566 | Acc: 74.503% 
002  01027 |Loss: 0.566 | Acc: 74.505% 
002  01028 |Loss: 0.565 | Acc: 74.548% 
002  01029 |Loss: 0.564 | Acc: 74.590% 
002  01030 |Loss: 0.563 | Acc: 74.592% 
002  01031 |Loss: 0.563 | Acc: 74.593% 
002  01032 |Loss: 0.562 | Acc: 74.594% 
002  01033 |Loss: 0.562 | Acc: 74.636% 
002  01034 |Loss: 0.562 | Acc: 74.597% 
